datetimeUtc,humidity_pct,pm03_count,pm25,temperature_c,pm25_lag_1h,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h,pm25_lag_48h,pm25_rolling_mean_6h,pm25_rolling_mean_12h,pm25_rolling_mean_24h,pm25_rolling_mean_48h,hour,day_of_week,month,target_pm25_next24h_avg
2025-12-28 03:00:00+00:00,50.5083335240682,1948.4166666666667,66.76250076293945,7.649999996026357,69.69166660308838,70.49583371480306,81.06250095367432,77.12916628519694,32.22083322207133,36.13333288828532,75.01666678322687,80.5488638998282,66.51661944660273,60.15805982986484,3,6,12,105.95286664264371
2025-12-28 04:00:00+00:00,49.97500038146973,1768.8,62.21499996185303,7.644999861717224,66.76250076293945,73.17500082651775,81.01249917348225,77.78333346048991,33.633333365122475,47.16250038146973,72.63333341810439,79.68497510630675,67.95585559413891,60.79616749392014,4,6,12,110.38453323672515
2025-12-28 05:00:00+00:00,49.450000286102295,1839.125,64.10416762034099,7.791666686534882,62.21499996185303,69.69166660308838,74.66249942779541,94.75833384195964,35.86666615804037,69.34583330154419,69.50041688283285,78.38761398142034,69.14675836900268,61.10976123517813,5,6,12,113.37185963356133
2025-12-28 06:00:00+00:00,48.76250012715658,2155.0416666666665,69.85416762034099,8.195833325386047,64.10416762034099,66.76250076293945,70.49583371480306,104.93636495416814,35.21666638056437,87.31250095367432,67.74069491492378,75.83310012961878,70.32332092993188,61.00055986681972,6,6,12,117.10432494047917
2025-12-28 07:00:00+00:00,47.80000019073486,2507.875,79.12500063578288,8.520833452542623,69.85416762034099,62.21499996185303,73.17500082651775,83.48333390553792,38.93749984105428,53.54583358764648,67.63375056584677,72.9095836851332,71.7665501482559,60.63684458904194,7,6,12,121.03574852509932
2025-12-28 08:00:00+00:00,47.16249990463257,2920.4166666666665,90.5916674931844,9.108333388964336,79.12500063578288,64.10416762034099,69.69166660308838,78.39583365122478,45.45416673024496,46.66666682561239,68.62541720072429,72.54638924598693,73.44102934803625,61.16974390254479,8,6,12,123.56595688757271
2025-12-28 09:00:00+00:00,45.65833314259847,3631.0833333333335,107.27916781107584,9.900000055631002,90.5916674931844,69.85416762034099,66.76250076293945,81.06250095367432,51.662500063578285,46.60909097844904,72.10875068240695,73.56270873281692,75.32175854649206,62.0848480831192,9,6,12,125.2418249219355
2025-12-28 10:00:00+00:00,45.57499980926514,3863.125,113.2541675567627,9.929166555404665,107.27916781107584,79.12500063578288,62.21499996185303,81.01249917348225,59.15833298365275,52.22083314259847,78.86152852376303,75.7474309709337,77.6391197026378,63.348808017132264,10,6,12,125.91942909390035
2025-12-28 11:00:00+00:00,45.36666615804037,4128.208333333333,120.75416628519694,9.949999849001566,113.2541675567627,90.5916674931844,64.10416762034099,74.66249942779541,64.85833374659221,55.15416638056437,87.36805645624797,78.4342366695404,79.8931128098507,64.62033581742735,11,6,12,125.62619996432102
2025-12-28 12:00:00+00:00,45.44166707992554,3972.5833333333335,116.94583447774252,9.512500047683716,120.75416628519694,107.27916781107584,69.85416762034099,70.49583371480306,73.49583307902019,59.32916657129923,96.80972290039062,82.2752089076572,82.22210583229257,65.9870024821072,12,6,12,125.18470689022179
2025-12-28 13:00:00+00:00,46.04166650772095,4323.416666666667,128.13333320617676,9.420833230018616,116.94583447774252,113.2541675567627,79.12500063578288,73.17500082651775,86.46666685740153,70.125,104.65833404329089,86.14604230456882,84.03252255723935,67.18734973015809,13,6,12,124.10467223687606
2025-12-28 14:00:00+00:00,46.3041664759318,4030.2916666666665,118.3375005722046,9.429166674613953,128.13333320617676,120.75416628519694,90.5916674931844,69.69166660308838,72.8416674931844,68.52916542689006,112.82638947168986,90.72590333620707,85.76863365510498,68.39585667195344,14,6,12,123.66595697764194
2025-12-28 15:00:00+00:00,47.07083304723104,3408.375,100.6416670481364,9.070833285649618,118.3375005722046,116.94583447774252,107.27916781107584,66.76250076293945,77.12916628519694,67.21363605152477,117.45069498485991,94.77972283363341,87.66429336673082,69.43353032081417,15,6,12,126.61161669456597
2025-12-28 16:00:00+00:00,46.891666889190674,3789.7083333333335,111.22916666666669,9.37499992052714,100.6416670481364,128.13333320617676,113.2541675567627,62.21499996185303,77.78333346048991,85.19583352406819,116.34444485770332,97.60298669073318,88.64398089851996,70.12994763324357,16,6,12,128.5652625331975
2025-12-28 17:00:00+00:00,46.40833361943563,3320.1666666666665,96.70416736602785,9.179166595141092,111.22916666666669,118.3375005722046,120.75416628519694,64.10416762034099,94.75833384195964,88.69166723887126,116.006944709354,101.68750058280098,90.03755728211065,70.67230874038104,17,6,12,132.25449863106314
2025-12-28 18:00:00+00:00,46.52499961853027,3632.375,109.38749980926514,8.958333214124044,96.70416736602785,100.6416670481364,116.94583447774252,69.85416762034099,104.93636495416814,77.17083358764648,111.99861155615913,104.40416722827489,90.11863367894682,70.83923582636346,18,6,12,136.72429029508072
2025-12-28 19:00:00+00:00,47.06666660308838,2863.625,84.34166717529297,8.612500270207724,109.38749980926514,111.22916666666669,128.13333320617676,79.12500063578288,83.48333390553792,72.25416660308838,110.73888911141292,107.69861157735188,90.30409763124254,71.51041637264719,19,6,12,141.1895680728585
2025-12-28 20:00:00+00:00,47.45454580133612,3014.590909090909,90.29545523903586,8.568182078274814,84.34166717529297,96.70416736602785,118.3375005722046,90.5916674931844,78.39583365122478,44.84166669845581,103.44027810626562,108.13333378897774,90.33986151748233,71.76223930123479,20,6,12,144.15052136387487
2025-12-28 21:00:00+00:00,47.5625,3232.625,95.62499968210857,8.770833333333334,90.29545523903586,109.38749980926514,100.6416670481364,107.27916781107584,81.06250095367432,35.949999849001564,98.76660388407082,108.10864943446535,90.83567908364114,72.70919322916355,21,6,12,146.49635467866455
2025-12-28 22:00:00+00:00,47.458333015441895,3558.833333333333,106.06250127156576,8.6583331823349,95.62499968210857,84.34166717529297,111.22916666666669,113.2541675567627,81.01249917348225,15.108333150545755,97.93049265639951,107.13746875705142,91.44244986399256,73.95242239235326,22,6,12,147.71180603841339
2025-12-28 23:00:00+00:00,48.3208335240682,3881.125,116.14583365122478,8.208333333333334,106.06250127156576,90.29545523903586,96.70416736602785,120.75416628519694,74.66249942779541,14.65833330154419,97.06938175721602,106.538163233285,92.4861999514127,75.84730089487452,23,6,12,147.55086855695706
2025-12-29 00:00:00+00:00,48.27272727272727,4014.636363636364,121.1000002080744,8.031818389892578,116.14583365122478,95.62499968210857,109.38749980926514,116.94583447774252,70.49583371480306,28.758333285649616,100.30965947141551,106.15413551378732,94.21467221072226,77.9616238188262,0,0,12,146.6500005192227
2025-12-29 01:00:00+00:00,48.85416682561239,4708.875,142.45000076293945,7.950000087420146,121.1000002080744,106.06250127156576,84.34166717529297,128.13333320617676,73.17500082651775,33.87083355585734,102.26174287121705,106.50031599131499,96.3231791479419,79.88540854637671,1,0,12,143.86354219913483
2025-12-29 02:00:00+00:00,48.48333295186361,4704.416666666667,142.88750012715658,7.987500071525574,142.45000076293945,116.14583365122478,90.29545523903586,118.3375005722046,69.69166660308838,35.34027783075968,111.9464651358248,107.69337162104522,99.20963747862614,82.14747452985759,2,0,12,140.75104218059116
2025-12-29 03:00:00+00:00,48.16666634877523,5067.833333333333,155.40416717529297,8.004166781902313,142.88750012715658,121.1000002080744,95.62499968210857,100.6416670481364,66.76250076293945,32.22083322207133,120.71180595051159,109.7392049172912,102.25946387546232,84.38804166103253,3,0,12,137.06857687897153
2025-12-29 04:00:00+00:00,46.81666692097982,5593.75,168.57499821980795,9.06666668256124,155.40416717529297,142.45000076293945,106.06250127156576,111.22916666666669,62.21499996185303,33.633333365122475,130.675000532709,114.30274659455425,105.95286664264371,86.9543611183913,4,0,12,132.8807297481431
2025-12-29 05:00:00+00:00,42.70000012715658,4956.0,135.80000114440918,11.545833309491476,168.57499821980795,142.88750012715658,116.14583365122478,96.70416736602785,64.10416762034099,35.86666615804037,141.0937500240827,119.08156589064936,110.38453323672515,89.76564580286394,5,0,12,130.1024310986201
2025-12-29 06:00:00+00:00,37.60000022252401,6203.041666666667,159.4333349863688,14.34166661898295,135.80000114440918,155.40416717529297,121.1000002080744,109.38749980926514,69.85416762034099,35.21666638056437,144.3694446062801,122.3395520388478,113.37185963356133,91.8475902817466,6,0,12,125.7956602109803
2025-12-29 07:00:00+00:00,35.42499987284342,6969.291666666667,173.47916666666666,15.575000087420143,159.4333349863688,168.57499821980795,142.45000076293945,84.34166717529297,79.12500063578288,38.93749984105428,150.75833373599582,126.51003830360644,117.10432494047917,94.43543754436753,7,0,12,119.94539188917237
2025-12-29 08:00:00+00:00,33.48333319028219,6197.416666666667,151.31666819254556,16.391666611035664,173.47916666666666,135.80000114440918,142.88750012715658,90.29545523903586,90.5916674931844,45.45416673024496,155.92986138661703,133.93816326122092,121.03574852509932,97.23838893656779,8,0,12,114.68497514965559
2025-12-29 09:00:00+00:00,36.645833333333336,5719.583333333333,147.50000063578287,14.645833373069763,151.31666819254556,159.4333349863688,155.40416717529297,95.62499968210857,107.27916781107584,51.662500063578285,157.33472273084854,139.02326434068007,123.56595688757271,99.4438577170324,9,0,12,109.65528761256824
2025-12-29 10:00:00+00:00,36.84166685740153,4983.958333333333,129.51666768391928,14.12916656335195,147.50000063578287,173.47916666666666,168.57499821980795,106.06250127156576,113.2541675567627,59.15833298365275,156.01736164093018,143.34618108681957,125.2418249219355,101.44047231228664,10,0,12,105.69139866275016
2025-12-29 11:00:00+00:00,37.3208335240682,4405.458333333333,113.71666717529295,13.820833245913189,129.51666768391928,151.31666819254556,135.80000114440918,116.14583365122478,120.75416628519694,64.85833374659221,149.50763988494873,145.3006949545157,125.91942909390035,102.90627095187556,11,0,12,102.8624055674582
2025-12-29 12:00:00+00:00,39.09583377838135,4053.5833333333335,106.35000069936116,12.704166611035664,113.71666717529295,147.50000063578287,159.4333349863688,121.1000002080744,116.94583447774252,73.49583307902019,145.82708422342935,145.09826441485473,125.62619996432102,103.92415289830682,12,0,12,100.79081463211715
2025-12-29 13:00:00+00:00,42.37083339691162,3831.5,102.2125015258789,11.370833277702332,106.35000069936116,129.51666768391928,173.47916666666666,142.45000076293945,128.13333320617676,86.46666685740153,136.9798618422614,143.86909778912863,125.18470689022179,104.60861472373057,13,0,12,100.53543266383083
2025-12-29 14:00:00+00:00,44.35833326975504,3997.0833333333335,107.80833435058594,10.40416665871938,102.2125015258789,113.71666717529295,151.31666819254556,142.88750012715658,118.3375005722046,72.8416674931844,125.1020843187968,140.5159728527069,124.10467223687606,104.9366529459905,14,0,12,101.6496688067311
2025-12-29 15:00:00+00:00,45.066666762034096,6096.75,171.33750025431314,10.0625,107.80833435058594,106.35000069936116,147.50000063578287,155.40416717529297,100.6416670481364,77.12916628519694,117.85069534513684,137.5927090379927,123.66595697764194,105.66512517218638,15,0,12,102.34914798929235
